Unnamed: 0,RecordID,RID,Squib,ReactionOrder,Pre-Exp Factor Coeff,Pre-Exp Factor Power,Activation Energy,Reactant 1,Reactant 2,Reactant 3,Product 1,Product 2,Product 3,Temperature,Reaction Order
20312,29279.0,12461.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=BA5C78A845305FB113C0936A8430BF77?id=1986PLU/RYA205:1,2.0,9.4,-11,,CO,(.)F,,FCO,,,"295
 
K",2.0
20313,29282.0,12464.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=AFE533CDDEFB924F4FEC408F0F8E0A21?id=1998HEW/SET6274-6281:7,2.0,1.79,-12,,CO,(.)N3,,N2,NCO,,"298
 
K",2.0
20314,29283.0,12464.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=AFE533CDDEFB924F4FEC408F0F8E0A21?id=2005ORL/TYN1632-1640:7,2.0,1,-2,,CO,(.)N3,,N2,NCO,,"298
 
K",2.0
20315,29284.0,12465.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=EFCC921FAE56629B6FB8623540FB790E?id=1994ROH/WAG975-981:2,2.0,3.32,-12,-51467,CO,HNO,,CO2,NH,,1200,2.0
20316,29285.0,12466.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=6EC53796967A03DC915FAB1CA05F9705?id=1995KUR/MAM455-457:1,2.0,4.15,-14,-63689,CO,SH,,COS,H(.),,300,2.0
20317,29287.0,12468.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=B724B9E12BE11786235D73B8FB39C0B3?id=2001BEC/CAN1897-1903:7,3.0,1.18,-32,10870,CO,SiH2,,SiH2CO,,,299,3.0
20318,29288.0,12468.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=B724B9E12BE11786235D73B8FB39C0B3?id=2001BEC/CAN1897-1903:2,2.0,1.74,-14,13290,CO,SiH2,,SiH2CO,,,299,2.0
20319,29289.0,12468.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=B724B9E12BE11786235D73B8FB39C0B3?id=2001BEC/CAN1897-1903:4,2.0,6.46,-14,12160,CO,SiH2,,SiH2CO,,,299,2.0
20320,29290.0,12468.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=B724B9E12BE11786235D73B8FB39C0B3?id=2001BEC/CAN1897-1903:1,2.0,1.2,-14,13020,CO,SiH2,,SiH2CO,,,299,2.0
20321,29291.0,12468.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=B724B9E12BE11786235D73B8FB39C0B3?id=2001BEC/CAN1897-1903:6,2.0,3,-10,,CO,SiH2,,SiH2CO,,,"299
 
K",2.0
20322,29292.0,12468.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=B724B9E12BE11786235D73B8FB39C0B3?id=2001BEC/CAN1897-1903:3,2.0,3.24,-14,12430,CO,SiH2,,SiH2CO,,,299,2.0
20323,29293.0,12468.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=B724B9E12BE11786235D73B8FB39C0B3?id=2001BEC/CAN1897-1903:5,2.0,4.68,-14,13460,CO,SiH2,,SiH2CO,,,299,2.0
20324,29297.0,12472.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=79A26F08D056D109492B848B8121BF7C?id=1993FRO/SHA12254-12259:4,2.0,5,-14,,CO,OD,,CO2,D,,178,2.0
20325,29298.0,12472.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=79A26F08D056D109492B848B8121BF7C?id=1985SMI/WIL319:2,2.0,1.1,-13,,CO,OD,,CO2,D,,"298
 
K",2.0
20326,29299.0,12472.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=79A26F08D056D109492B848B8121BF7C?id=1966WES/WIL338:1,2.0,5.48,-14,,CO,OD,,CO2,D,,"300
 
K",2.0
20327,29301.0,12472.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=79A26F08D056D109492B848B8121BF7C?id=1984MOZ/LAM6435-6441:2,2.0,5.78,-14,948,CO,OD,,CO2,D,,200,2.0
20328,29311.0,12475.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=DEC825307910B8946101F634F4F77993?id=1988PAS/BAL1200:2,2.0,1.5,-13,,CO,BH3,,BH3CO,,,"298
 
K",2.0
20329,29312.0,12475.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=DEC825307910B8946101F634F4F77993?id=1988PAS/BAL1200:3,2.0,4.67,-12,,CO,BH3,,BH3CO,,,"298
 
K",2.0
20330,29313.0,12476.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=C1F04285C2C624B2CA6243FD2FCA4DF9?id=1994BAU/COB847-1033:58,3.0,5.29,-34,-3076,CO,H(.),,HCO,,,300,3.0
20331,29314.0,12476.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=C1F04285C2C624B2CA6243FD2FCA4DF9?id=1986TSA/HAM1087:87,3.0,5.46,-32,-15465,CO,H(.),,HCO,,,800,3.0
20332,29315.0,12476.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=C1F04285C2C624B2CA6243FD2FCA4DF9?id=1984WAR197C:103,3.0,1.9,-33,-7001,CO,H(.),,HCO,,,300,3.0
20333,29316.0,12476.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=C1F04285C2C624B2CA6243FD2FCA4DF9?id=1987WAG/BOW5314:1,3.0,1.4,-34,-831,CO,H(.),,HCO,,,333,3.0
20334,29317.0,12476.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=C1F04285C2C624B2CA6243FD2FCA4DF9?id=1980HOC/SWO231:3,3.0,1.6,-34,,CO,H(.),,HCO,,,"298
 
K",3.0
20335,29318.0,12476.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=C1F04285C2C624B2CA6243FD2FCA4DF9?id=1980HOC/SWO231:1,3.0,9.93,-35,,CO,H(.),,HCO,,,"298
 
K",3.0
20336,29319.0,12476.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=C1F04285C2C624B2CA6243FD2FCA4DF9?id=1980HOC/SWO231:2,3.0,1.05,-34,,CO,H(.),,HCO,,,"298
 
K",3.0
20337,29320.0,12476.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=C1F04285C2C624B2CA6243FD2FCA4DF9?id=1978CAM/HAN316:1,3.0,3.97,-34,,CO,H(.),,HCO,,,"425
 
K",3.0
20338,29321.0,12476.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=C1F04285C2C624B2CA6243FD2FCA4DF9?id=1978CAM/HAN316:2,3.0,2.68,-34,,CO,H(.),,HCO,,,"425
 
K",3.0
20339,29322.0,12476.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=C1F04285C2C624B2CA6243FD2FCA4DF9?id=1973WAN/EYR5199:1,3.0,3.23,-33,-8398,CO,H(.),,HCO,,,298,3.0
20340,29323.0,12476.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=C1F04285C2C624B2CA6243FD2FCA4DF9?id=1973AZA/AND959:1,3.0,1.1,-34,,CO,H(.),,HCO,,,"298
 
K",3.0
20341,29324.0,12476.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=C1F04285C2C624B2CA6243FD2FCA4DF9?id=1973AZA/AND959:2,3.0,2.2,-34,,CO,H(.),,HCO,,,"298
 
K",3.0
20342,29325.0,12476.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=C1F04285C2C624B2CA6243FD2FCA4DF9?id=1972BAL/JAC277:3,3.0,6.34,-34,,CO,H(.),,HCO,,,"773
 
K",3.0
20343,29326.0,12476.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=C1F04285C2C624B2CA6243FD2FCA4DF9?id=1972AHU/MIC3736:4,3.0,8,-35,,CO,H(.),,HCO,,,"298
 
K",3.0
20344,29327.0,12476.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=C1F04285C2C624B2CA6243FD2FCA4DF9?id=1972AHU/MIC3736:2,3.0,6.01,-35,,CO,H(.),,HCO,,,"298
 
K",3.0
20345,29328.0,12476.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=C1F04285C2C624B2CA6243FD2FCA4DF9?id=1972AHU/MIC3736:3,3.0,6.2,-35,,CO,H(.),,HCO,,,"298
 
K",3.0
20346,29329.0,12476.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=C1F04285C2C624B2CA6243FD2FCA4DF9?id=1972AHU/MIC3736:1,3.0,4.8,-35,,CO,H(.),,HCO,,,"298
 
K",3.0
20347,29330.0,12476.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=C1F04285C2C624B2CA6243FD2FCA4DF9?id=1972AHU/MIC3736:5,3.0,6.89,-35,,CO,H(.),,HCO,,,"298
 
K",3.0
20348,29331.0,12476.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=C1F04285C2C624B2CA6243FD2FCA4DF9?id=1971HIK/EYR3422:2,3.0,7.17,-35,,CO,H(.),,HCO,,,"298
 
K",3.0
20349,29332.0,12476.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=C1F04285C2C624B2CA6243FD2FCA4DF9?id=1971BEN/BLA51:1,3.0,3.31,-34,,CO,H(.),,HCO,,,"298
 
K",3.0
20350,29333.0,12476.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=C1F04285C2C624B2CA6243FD2FCA4DF9?id=1978GOR/IVA79:13,2.0,3.11,-13,-6386,CO,H(.),,HCO,,,305,2.0
20351,29334.0,12476.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=C1F04285C2C624B2CA6243FD2FCA4DF9?id=1972BAL/JAC277:2,2.0,2.2,-2,,CO,H(.),,HCO,,,"773
 
K",2.0
20352,29335.0,12476.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=C1F04285C2C624B2CA6243FD2FCA4DF9?id=1981ARA/NAG211:1,2.0,1.96,-13,-11391,CO,H(.),,HCO,,,345,2.0
20357,29342.0,12480.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=D1A0FDE3739F7738370FF14EA6A63ABA?id=1970HEN/LIN5834-5842:1,2.0,1.25,-13,,CO,OF,,CO2,(.)F,,900,2.0
20358,29343.0,12480.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=D1A0FDE3739F7738370FF14EA6A63ABA?id=2003LOU/GON9931-9936:3,2.0,3.37,-14,-36916,CO,OF,,CO2,(.)F,,550,2.0
20359,29351.0,12483.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=FFB5490F474407A9504A76E61221E6DE?id=1991TSA/HER609-663:18,2.0,1.5,-10,-141346,CO,NO2,,CO2,NO,,500,2.0
20360,29352.0,12483.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=FFB5490F474407A9504A76E61221E6DE?id=1977FRE/PAL887:2,2.0,1.48,-10,-141346,CO,NO2,,CO2,NO,,298,2.0
20361,29353.0,12483.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=FFB5490F474407A9504A76E61221E6DE?id=1980PAL/FRE179:1,2.0,1.48,-10,-141346,CO,NO2,,CO2,NO,,950,2.0
20362,29354.0,12483.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=FFB5490F474407A9504A76E61221E6DE?id=1979MIL/ADA151:1,2.0,5.38,-11,-133863,CO,NO2,,CO2,NO,,950,2.0
20363,29355.0,12483.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=FFB5490F474407A9504A76E61221E6DE?id=1977FRE/PAL887:1,2.0,3.64,-11,-122223,CO,NO2,,CO2,NO,,1310,2.0
20364,29356.0,12483.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=FFB5490F474407A9504A76E61221E6DE?id=1941BRO/CRI840-846:1,2.0,7.97,-13,-116403,CO,NO2,,CO2,NO,,498,2.0
20365,29357.0,12484.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=FDDB5BC18BB86676ED3D212A64439050?id=1972ARI/WAR1514:1,2.0,4,-25,,CO,O3,,CO2,O2,,"296
 
K",2.0
20366,29359.0,12486.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=940DCDEB1E61DD245A3535309C8856E2?id=1991TSA/HER609-663:17,2.0,5.3,-13,-84808,CO,N2O,,CO2,N2,,1100,2.0
20367,29360.0,12486.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=940DCDEB1E61DD245A3535309C8856E2?id=1994STA94-120:1,2.0,1.66,-12,-166289,CO,N2O,,CO2,N2,,1800,2.0
20368,29361.0,12486.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=940DCDEB1E61DD245A3535309C8856E2?id=1987LOI/CAR6538:1,2.0,4.17,-10,-192064,CO,N2O,,CO2,N2,,1080,2.0
20369,29362.0,12486.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=940DCDEB1E61DD245A3535309C8856E2?id=1987FUJ/KAK2144:1,2.0,1.62,-13,-73001,CO,N2O,,CO2,N2,,1350,2.0
20370,29363.0,12486.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=940DCDEB1E61DD245A3535309C8856E2?id=1985FUJ/KAK489:1,2.0,5.31,-13,-84808,CO,N2O,,CO2,N2,,1350,2.0
20371,29364.0,12486.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=940DCDEB1E61DD245A3535309C8856E2?id=1983LOI/CAR2455:1,2.0,8.32,-11,-183750,CO,N2O,,CO2,N2,,1060,2.0
20372,29365.0,12486.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=940DCDEB1E61DD245A3535309C8856E2?id=1979ZAS/LOS1385:1,2.0,1.18,-9,-221996,CO,N2O,,CO2,N2,,1500,2.0
20373,29366.0,12486.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=940DCDEB1E61DD245A3535309C8856E2?id=1979ZAS/LOS1385:2,2.0,4.57,-9,-209525,CO,N2O,,CO2,N2,,1700,2.0
20374,29367.0,12486.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=940DCDEB1E61DD245A3535309C8856E2?id=1973MIL/MAT83:1,2.0,3.47,-13,-72419,CO,N2O,,CO2,N2,,1170,2.0
20375,29368.0,12486.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=940DCDEB1E61DD245A3535309C8856E2?id=1969LIN/BAU3377:1,2.0,1.83,-13,-96448,CO,N2O,,CO2,N2,,1320,2.0
20376,29370.0,12487.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=209035878B64B73C5B3343D367A4DADA?id=1989CRO/TOR161-170:1,2.0,4.63,-11,-103931,CO,OF2,,FCO,OF,,393,2.0
20378,29373.0,12490.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=DF4722561416227B0D1C8E32AC237696?id=1991IBR307-310:2,2.0,8.4,-11,-264400,CO,O2,,CO2,O(.),,1700,2.0
20379,29374.0,12490.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=DF4722561416227B0D1C8E32AC237696?id=1986TSA/HAM1087:86,2.0,4.2,-12,-199547,CO,O2,,CO2,O(.),,300,2.0
20380,29375.0,12490.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=DF4722561416227B0D1C8E32AC237696?id=1984WAR197C:102,2.0,4.15,-12,-200379,CO,O2,,CO2,O(.),,1500,2.0
20381,29376.0,12490.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=DF4722561416227B0D1C8E32AC237696?id=1991KOI1726-1730:1,2.0,2.09,-11,-197053,CO,O2,,CO2,O(.),,1000,2.0
20382,29377.0,12490.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=DF4722561416227B0D1C8E32AC237696?id=1983THI/ROT920:1,2.0,8.4,-11,-264400,CO,O2,,CO2,O(.),,1700,2.0
20383,29378.0,12490.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=DF4722561416227B0D1C8E32AC237696?id=1974RAW/GAR497:1,2.0,1.99,-13,-146335,CO,O2,,CO2,O(.),,1500,2.0
20384,29379.0,12490.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=DF4722561416227B0D1C8E32AC237696?id=1971GAR/MCF1504:1,2.0,5.15,-13,-158806,CO,O2,,CO2,O(.),,1400,2.0
20385,29380.0,12490.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=DF4722561416227B0D1C8E32AC237696?id=1971DEA/KIS1718:4,2.0,2.01,-11,-251097,CO,O2,,CO2,O(.),,1750,2.0
20386,29381.0,12490.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=DF4722561416227B0D1C8E32AC237696?id=1971BRA/BEL129:2,2.0,2.66,-11,-171278,CO,O2,,CO2,O(.),,1300,2.0
20387,29382.0,12490.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=DF4722561416227B0D1C8E32AC237696?id=1970DEA/KIS830:2,2.0,5.8,-12,-209525,CO,O2,,CO2,O(.),,2200,2.0
20388,29383.0,12490.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=DF4722561416227B0D1C8E32AC237696?id=1970DEA/KIS1718-1725:5,2.0,2.01,-11,-251097,CO,O2,,CO2,O(.),,1750,2.0
20389,29384.0,12490.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=DF4722561416227B0D1C8E32AC237696?id=1968DRU2631-2640:1,2.0,3.99,-14,-127211,CO,O2,,CO2,O(.),,1190,2.0
20390,29385.0,12490.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=DF4722561416227B0D1C8E32AC237696?id=1965SUL/MYE3969-3979:1,2.0,5.81,-12,-213682,CO,O2,,CO2,O(.),,2400,2.0
20391,29386.0,12490.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=DF4722561416227B0D1C8E32AC237696?id=1957FEN/JON651-654:1,2.0,1.99,-12,-100605,CO,O2,,CO2,O(.),,1700,2.0
20392,29388.0,12492.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=BF9BA1F1AF31C67BC5CD7B1BBAE02ED8?id=1975KAP/BUB508-511:1,2.0,3.11,-22,,CO,F2,,FCO,(.)F,,273,2.0
20393,29389.0,12492.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=BF9BA1F1AF31C67BC5CD7B1BBAE02ED8?id=1962HER/ARV120:1,2.0,7.8,-13,-56455,CO,F2,,FCO,(.)F,,288,2.0
20394,29390.0,12492.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=BF9BA1F1AF31C67BC5CD7B1BBAE02ED8?id=1961HER/ARV250-261:1,2.0,7.8,-13,-56455,CO,F2,,FCO,(.)F,,288,2.0
20395,29396.0,12497.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=C95143676E23DF88A7E114CD98FF6130?id=2009GLA/MAR40-43:1,2.0,1.35,-21,,CO,H2O2,,HOCO,(.)OH,,"713
 
K",2.0
20396,29397.0,12497.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=C95143676E23DF88A7E114CD98FF6130?id=2009GLA/MAR40-43:2,2.0,9.6,-14,-22782,CO,H2O2,,HOCO,(.)OH,,500,2.0
20398,29403.0,12502.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=042D925FE2CB2F00C3546ADE9CA5EEF8?id=1971HUS/KIR2025:3,3.0,6.31,-32,,CO,C,,C2O,,,"300
 
K",3.0
20404,29411.0,12508.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=322B3206C373787DDEC4B882CDB544D3?id=2008TAN/PAN221-226:1,2.0,8.43,-13,-27928,CO,CH3S(.),,COS,(.)CH3,,200,2.0
20406,29416.0,12512.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=739D63F3D0480570A3C920E60D56CD06?id=2008HUY/VIO94-101:60,2.0,2.42,-14,-9088,CO,CH3CH=C(.)H,,CH3CH(.)CHCO,,,300,2.0
20409,29421.0,12517.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=0216F776868D33C8B2F3F70F935A042B?id=1992BAU/COB411-429:105,2.0,5.4,-14,2079,CO,(.)OH,,CO2,H(.),,300,2.0
20410,29422.0,12517.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=0216F776868D33C8B2F3F70F935A042B?id=1984WAR197C:101,2.0,3.75,-14,3101,CO,(.)OH,,CO2,H(.),,300,2.0
20411,29423.0,12517.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=0216F776868D33C8B2F3F70F935A042B?id=1972WIL535-573:10,2.0,5.15,-13,-2494,CO,(.)OH,,CO2,H(.),,300,2.0
20412,29424.0,12517.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=0216F776868D33C8B2F3F70F935A042B?id=1972DIX219:2,2.0,5.13,-13,-3076,CO,(.)OH,,CO2,H(.),,298,2.0
20413,29425.0,12517.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=0216F776868D33C8B2F3F70F935A042B?id=1966DIX/WIL2877:1,2.0,5.15,-13,-2503,CO,(.)OH,,CO2,H(.),,298,2.0
20414,29426.0,12517.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=0216F776868D33C8B2F3F70F935A042B?id=1965WES/FRI473:4,2.0,1.18,-11,-32177,CO,(.)OH,,CO2,H(.),,1000,2.0
20415,29427.0,12517.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=0216F776868D33C8B2F3F70F935A042B?id=1961WES/FRI591:2,2.0,8.3,-12,-29267,CO,(.)OH,,CO2,H(.),,1750,2.0
20416,29428.0,12517.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=0216F776868D33C8B2F3F70F935A042B?id=2007LI/ZHA109-136:1,2.0,1.76,-14,4847,CO,(.)OH,,CO2,H(.),,850,2.0
20417,29430.0,12517.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=0216F776868D33C8B2F3F70F935A042B?id=2006CHE/MAR24306:14,2.0,1.49,-13,,CO,(.)OH,,CO2,H(.),,"298
 
K",2.0
20418,29431.0,12517.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=0216F776868D33C8B2F3F70F935A042B?id=2006CHE/MAR24306:13,2.0,1.37,-13,,CO,(.)OH,,CO2,H(.),,"1800
 
K",2.0
20419,29432.0,12517.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=0216F776868D33C8B2F3F70F935A042B?id=2006CHE/MAR24306:12,2.0,1.42,-13,,CO,(.)OH,,CO2,H(.),,"1400
 
K",2.0
20420,29433.0,12517.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=0216F776868D33C8B2F3F70F935A042B?id=2006CHE/MAR24306:15,2.0,1.44,-13,,CO,(.)OH,,CO2,H(.),,"1400
 
K",2.0
20421,29434.0,12517.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=0216F776868D33C8B2F3F70F935A042B?id=2006CHE/MAR24306:11,2.0,1.53,-13,,CO,(.)OH,,CO2,H(.),,"298
 
K",2.0
20422,29435.0,12517.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=0216F776868D33C8B2F3F70F935A042B?id=2006CHE/MAR24306:16,2.0,1.41,-13,,CO,(.)OH,,CO2,H(.),,"1800
 
K",2.0
20423,29436.0,12517.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=0216F776868D33C8B2F3F70F935A042B?id=1998BOH/ZET1203-1210:3,2.0,1.66,-13,,CO,(.)OH,,CO2,H(.),,"296
 
K",2.0
20424,29437.0,12517.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=0216F776868D33C8B2F3F70F935A042B?id=1996WOO/HAN361-372:4,2.0,3.52,-12,-21867,CO,(.)OH,,CO2,H(.),,1080,2.0
20425,29438.0,12517.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=0216F776868D33C8B2F3F70F935A042B?id=1995LIS/YAN57-62:2,2.0,3.75,-14,3342,CO,(.)OH,,CO2,H(.),,300,2.0
20426,29439.0,12517.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=0216F776868D33C8B2F3F70F935A042B?id=1995FOR/FRO2949-2958:1,2.0,9.71,-13,,CO,(.)OH,,CO2,H(.),,"298
 
K",2.0
20427,29440.0,12517.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=0216F776868D33C8B2F3F70F935A042B?id=1994WOO/HAN741-748:1,2.0,3.52,-12,-21867,CO,(.)OH,,CO2,H(.),,1090,2.0
20428,29441.0,12517.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=0216F776868D33C8B2F3F70F935A042B?id=1993FRO/SHA12254-12259:3,2.0,2.81,-13,-1463,CO,(.)OH,,CO2,H(.),,80,2.0
20429,29442.0,12517.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=0216F776868D33C8B2F3F70F935A042B?id=1993FRO/SHA12254-12259:2,2.0,1,-13,,CO,(.)OH,,CO2,H(.),,80,2.0
20430,29443.0,12517.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=0216F776868D33C8B2F3F70F935A042B?id=1993FRO/SHA12254-12259:1,2.0,1.79,-13,,CO,(.)OH,,CO2,H(.),,138,2.0
20431,29444.0,12517.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=0216F776868D33C8B2F3F70F935A042B?id=1991FRO/SHA305-317:2,2.0,9.6,-14,,CO,(.)OH,,CO2,H(.),,"82.00
 
K",2.0
20432,29445.0,12517.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=0216F776868D33C8B2F3F70F935A042B?id=1991FRO/SHA305-317:1,2.0,1.31,-13,,CO,(.)OH,,CO2,H(.),,"297
 
K",2.0
20433,29446.0,12517.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=0216F776868D33C8B2F3F70F935A042B?id=1988LAR/STE27:1,2.0,4.35,-14,3035,CO,(.)OH,,CO2,H(.),,200,2.0
20434,29447.0,12517.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=0216F776868D33C8B2F3F70F935A042B?id=1985SMI/WIL319:1,2.0,1.53,-13,,CO,(.)OH,,CO2,H(.),,"298
 
K",2.0
20435,29448.0,12517.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=0216F776868D33C8B2F3F70F935A042B?id=1984NIK/MAK2116:1,2.0,2.36,-13,,CO,(.)OH,,CO2,H(.),,"299
 
K",2.0
20436,29449.0,12517.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=0216F776868D33C8B2F3F70F935A042B?id=1984HOF/STU557:1,2.0,1.4,-13,,CO,(.)OH,,CO2,H(.),,"298
 
K",2.0
20437,29450.0,12517.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=0216F776868D33C8B2F3F70F935A042B?id=1984HOF/STU557:2,2.0,2.31,-13,,CO,(.)OH,,CO2,H(.),,"298
 
K",2.0
20438,29451.0,12517.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=0216F776868D33C8B2F3F70F935A042B?id=1984DEM1187:1,2.0,2.09,-13,,CO,(.)OH,,CO2,H(.),,"298
 
K",2.0
20439,29452.0,12517.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=0216F776868D33C8B2F3F70F935A042B?id=1983RAV/THO377:1,2.0,2.21,-13,-1206,CO,(.)OH,,CO2,H(.),,250,2.0
20440,29453.0,12517.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=0216F776868D33C8B2F3F70F935A042B?id=1981HUS/PLA1949:2,2.0,1.46,-13,,CO,(.)OH,,CO2,H(.),,"300
 
K",2.0
20441,29454.0,12517.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=0216F776868D33C8B2F3F70F935A042B?id=1979CLY/HOL569:2,2.0,2.19,-13,-732,CO,(.)OH,,CO2,H(.),,293,2.0
20442,29455.0,12517.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=0216F776868D33C8B2F3F70F935A042B?id=1978BUT/SOL19:2,2.0,2.69,-13,,CO,(.)OH,,CO2,H(.),,"305
 
K",2.0
