RecordID,RID,Squib,ReactionOrder,Pre-Exp Factor Coeff,Pre-Exp Factor Power,Activation Energy,Reactant 1,Reactant 2,Reactant 3,Product 1,Product 2,Product 3,Temperature,Reaction Order
1761,1266,http://kinetics.nist.gov/kinetics/Detail;jsessionid=06F0A89984FDB39ED3A4BE8C70A3F259?id=1978AMI/TAY1095:10,1,1.66,13,-166289,[None],,,['C=C(C)C'],['C1(=CC=C(C=C1)CC(=O)O)C'],,543,1
1762,1267,http://kinetics.nist.gov/kinetics/Detail;jsessionid=DAEDDD7DA0A62E4458F917FF14F1DD6E?id=1978AMI/TAY1095:9,1,5.37,12,-158806,['ClC1=CC=C(C=C1)CC(=O)OC(C)(C)C'],,,['C=C(C)C'],['ClC1=CC=C(C=C1)CC(=O)O'],,543,1
1763,1268,http://kinetics.nist.gov/kinetics/Detail;jsessionid=536B1496A898A8D0B45348FE89E05E1B?id=1971COC/FRE1437:2,1,5.62,15,-251929,['CC1(C(CC1)C)C'],,,CH3CH=CH2,['C=C(C)C'],,660,1
1764,1269,http://kinetics.nist.gov/kinetics/Detail;jsessionid=0FB0E94DFD151EF5C7A9B8DC877113AF?id=1971COC/FRE1437:1,1,8.51,15,-266895,['CC1(C(CC1)C)C'],,,C2H4,(CH3)2C=CHCH3,,660,1
1765,1270,http://kinetics.nist.gov/kinetics/Detail;jsessionid=A762634317D30A01259E28131FCD456C?id=1974HOL/SCO43:4,1,5.01,15,-264400,['C[C@@H]1OC[C@@H]1C'],,,CH3CHO,CH3CH=CH2,,688,1
1766,1271,http://kinetics.nist.gov/kinetics/Detail;jsessionid=34255DB5B82CA5A9368192EC10733206?id=1974HOL/SCO43:3,1,1.74,15,-261074,['C[C@@H]1OC[C@@H]1C'],,,CH2O,CH3CH=CHCH3,,688,1
1767,1272,http://kinetics.nist.gov/kinetics/Detail;jsessionid=6EEBA6338166F97A923C83F3AAD7BCD2?id=1962TAY/SMI4817-4824:19,1,6.12,12,-182087,['C(C)(=O)OC(C1=CC2=CC=CC=C2C=C1)C'],,,CH3C(O)OH,['C(=C)C1=CC2=CC=CC=C2C=C1'],,586,1
1768,1273,http://kinetics.nist.gov/kinetics/Detail;jsessionid=3FD7D3F3F0D57EA33874330E39546074?id=1981ROT/SCH3741:1,1,2.1,12,-112245,[None],,,['C1CC=2C1=CC=CC2'],,,594,1
1772,1276,http://kinetics.nist.gov/kinetics/Detail;jsessionid=D7F38C76B4816F7BB9012E67F3277942?id=2004SOM3844-3851:2,2,3.16,-4,-112960,HOSO2,,,(.)OH,SO2,,150,2
1773,1276,http://kinetics.nist.gov/kinetics/Detail;jsessionid=D7F38C76B4816F7BB9012E67F3277942?id=2004SOM3844-3851:1,1,4.34,14,-108080,HOSO2,,,(.)OH,SO2,,150,1
1779,1281,http://kinetics.nist.gov/kinetics/Detail;jsessionid=AB940FB755DDD6FBFFFAF89226716608?id=1970FRE/LAM1583:3,1,3,2,,[None],,,(Z)-CH2=C(CH3)C(CH3)=CHCH3,,,500,1
1780,1282,http://kinetics.nist.gov/kinetics/Detail;jsessionid=69B0B49BE1225C2D48E36BFBB44926EF?id=1971FRE/MET750-753:2,1,1.89,13,-141346,[None],,,CH2=C(CH3)C(CH3)=CHCH3,,,424,1
1781,1283,http://kinetics.nist.gov/kinetics/Detail;jsessionid=528EE2BFAA0A8DDEBD05638D04ABD7D4?id=1961BEN521:5,1,1.45,-1,-5438,(.)CH2CH2CH2(.),,,CH3CH=CH2,,,715,1
1782,1283,http://kinetics.nist.gov/kinetics/Detail;jsessionid=528EE2BFAA0A8DDEBD05638D04ABD7D4?id=1961BEN521:4,1,1.58,12,-39743,(.)CH2CH2CH2(.),,,CH3CH=CH2,,,710,1
1784,1285,http://kinetics.nist.gov/kinetics/Detail;jsessionid=4873EF47A303F100E1E31C7D128B07B5?id=1992LIG/COX1805-1961:53,2,3.4,-2,-92291,['[N+](=O)([O-])OOC(C1=CC=CC=C1)=O'],,,NO2,[None],,290,2
1785,1285,http://kinetics.nist.gov/kinetics/Detail;jsessionid=4873EF47A303F100E1E31C7D128B07B5?id=1992LIG/COX1805-1961:52,1,1.1,17,-117234,['[N+](=O)([O-])OOC(C1=CC=CC=C1)=O'],,,NO2,[None],,290,1
1786,1285,http://kinetics.nist.gov/kinetics/Detail;jsessionid=4873EF47A303F100E1E31C7D128B07B5?id=1992KIR/ZAB169-174:3,2,3.4,-2,-92291,['[N+](=O)([O-])OOC(C1=CC=CC=C1)=O'],,,NO2,[None],,300,2
1787,1285,http://kinetics.nist.gov/kinetics/Detail;jsessionid=4873EF47A303F100E1E31C7D128B07B5?id=1992KIR/ZAB169-174:2,1,1.1,17,-117234,['[N+](=O)([O-])OOC(C1=CC=CC=C1)=O'],,,NO2,[None],,300,1
1788,1285,http://kinetics.nist.gov/kinetics/Detail;jsessionid=4873EF47A303F100E1E31C7D128B07B5?id=1982KEN/HEN220:4,1,1.58,15,-108088,['[N+](=O)([O-])OOC(C1=CC=CC=C1)=O'],,,NO2,[None],,291,1
1789,1285,http://kinetics.nist.gov/kinetics/Detail;jsessionid=4873EF47A303F100E1E31C7D128B07B5?id=1981OHT/MIZ1229:1,1,8.49,14,-105594,['[N+](=O)([O-])OOC(C1=CC=CC=C1)=O'],,,NO2,[None],,290,1
1790,1286,http://kinetics.nist.gov/kinetics/Detail;jsessionid=AADE1C682FFF5A6BA739AE5917B91B23?id=1971TAY622-627:8,1,2.51,11,-182087,['C(C)(=O)OC(C1=C(C=CC=C1)I)C'],,,[None],CH3C(O)OH,,603,1
1791,1287,http://kinetics.nist.gov/kinetics/Detail;jsessionid=FD51D90DB81C7379EBEAAAB83833CB42?id=1971TAY622-627:7,1,6.31,12,-189570,['C(C)(=O)OC(C1=C(C=CC=C1)[N+](=O)[O-])C'],,,CH3C(O)OH,(CH2=CH)-C6H4-2-(NO2),,634,1
1792,1288,http://kinetics.nist.gov/kinetics/Detail;jsessionid=D60F8C1D77FA40FA62FC6E94A4AD5737?id=1971TAY622-627:6,1,7.91,12,-187907,['C(C)(=O)OC(C1=CC=C(C=C1)C(F)(F)F)C'],,,CH3C(O)OH,['C(=C)C1=CC=C(C=C1)C(F)(F)F'],,616,1
1793,1289,http://kinetics.nist.gov/kinetics/Detail;jsessionid=11B2833D552C76A0C521F4DB36B70910?id=1971TAY622-627:5,1,1,13,-188739,['C(C)(=O)OC(C1=CC(=CC=C1)C(F)(F)F)C'],,,CH3C(O)OH,['FC(C1=CC(=CC=C1)C=C)(F)F'],,616,1
1794,1290,http://kinetics.nist.gov/kinetics/Detail;jsessionid=6A630739B5F80AB6E98199D6E0941C93?id=1971TAY622-627:4,1,1,13,-188739,['C(C)(=O)OC(C1=C(C=CC=C1)C(F)(F)F)C'],,,CH3C(O)OH,['C(=C)C1=C(C=CC=C1)C(F)(F)F'],,616,1
1795,1291,http://kinetics.nist.gov/kinetics/Detail;jsessionid=9A4F9F2E72B670A7DABFCB665A54D4F5?id=1971FLO/GIB612:7,1,3.31,14,-225322,[None],,,['CC1C(CC1)=C'],,,591,1
1796,1292,http://kinetics.nist.gov/kinetics/Detail;jsessionid=1DD66D894471ECEA4D6EF49B57FD073A?id=1971FLO/GIB612:6,1,2.4,14,-225322,[None],,,['CC1CC(C1)=C'],,,591,1
1797,1293,http://kinetics.nist.gov/kinetics/Detail;jsessionid=83F680CF671D4AB281D62BC6711DF5F9?id=1971FLO/GIB612:5,1,1.38,14,-225322,[None],,,['C(C)=C1CCC1'],,,591,1
1798,1294,http://kinetics.nist.gov/kinetics/Detail;jsessionid=3E08E0AC2494AF024FDD647CA92D3E90?id=1971FLO/GIB612:4,1,2.09,15,-250266,[None],,,CH3CH=CH2,CH2=C=CH2,,591,1
1799,1295,http://kinetics.nist.gov/kinetics/Detail;jsessionid=5818CC05054E83E690E67E72A0233AE6?id=1971FLO/GIB612:3,1,3.02,15,-249434,[None],,,C2H4,['C=C=CC'],,591,1
1804,1299,http://kinetics.nist.gov/kinetics/Detail;jsessionid=AE940B47B100C6C242F74446CE1E3533?id=1983HER/CHU205:8,1,4.57,12,-186244,CH3C(O)OCH(CH3)CH2N(CH3)2,,,CH3C(O)OH,CH2=CHCH2N(CH3)2,,583,1
1805,1299,http://kinetics.nist.gov/kinetics/Detail;jsessionid=AE940B47B100C6C242F74446CE1E3533?id=1963SCH/KOO1123-1154:25,1,2.21,11,-170447,CH3C(O)OCH(CH3)CH2N(CH3)2,,,CH3C(O)OH,CH2=CHCH2N(CH3)2,,650,1
1806,1300,http://kinetics.nist.gov/kinetics/Detail;jsessionid=22CE8D4905476417008FF172CBCE8991?id=1997LEW/BON17-33:2,1,4.7,-32,,HC≡COH,,,H2C=C=O,,,"298
 
K",1
1807,1301,http://kinetics.nist.gov/kinetics/Detail;jsessionid=8120A7E19C14DF5C8326B87BBB179592?id=1971TAY255-257:2,1,7.08,12,-191233,CH3C(O)OCH(CH3)-C6F5,,,CH3C(O)OH,['C(=C)C1=C(C(=C(C(=C1F)F)F)F)F'],,617,1
1809,1303,http://kinetics.nist.gov/kinetics/Detail;jsessionid=53EB156937E0A416FB610535B7C279ED?id=1988TAY737-743:3,1,,,-192064,['C(=C)OCCC1=CC=CC=C1'],,,CH3CHO,['C=CC1=CC=CC=C1'],,615,1
1810,1304,http://kinetics.nist.gov/kinetics/Detail;jsessionid=023D87CCB217197D623527A6177684AC?id=2015WAN/VIL7205-7221:75,1,1.76,7,-55229,CH3(CH2)6CH(.)CH3,,,CH3(CH2)6CH(.)CH3,,,500,1
1811,1305,http://kinetics.nist.gov/kinetics/Detail;jsessionid=E7ACDC5407EC1F0EAA9193E1062CCE60?id=2005JOS/YOU8016-8027:11,1,7.4,14,-62735,[None],,,CH2=CHO(.),,,300,1
1812,1306,http://kinetics.nist.gov/kinetics/Detail;jsessionid=170BEC32E6A69C3CFC6B44B53CF06A91?id=1995CHE/YOU4071-4077:2,1,2,4,,[None],,,(.)CH2C(O)H,,,"297
 
K",1
1814,1307,http://kinetics.nist.gov/kinetics/Detail;jsessionid=56886BCBE28AF2DB5A513A0771494B1D?id=2005JOS/YOU8016-8027:9,1,7.31,12,-59748,[None],,,CO,(.)CH3,,300,1
1815,1308,http://kinetics.nist.gov/kinetics/Detail;jsessionid=857051EE1E540A3138032F129CEBBAF9?id=2005JOS/YOU8016-8027:10,1,4.96,13,-62187,[None],,,H2C=C=O,H(.),,300,1
1817,1310,http://kinetics.nist.gov/kinetics/Detail;jsessionid=AB76941A6936E3C83A18E09C9A42AFDA?id=1995BUT/POU4536-4543:3,2,2.51,-11,,CH3SCH2,CH3SCH2,,(C2H5S)2,,,"298
 
K",2
1819,1312,http://kinetics.nist.gov/kinetics/Detail;jsessionid=3D19088252C635B14D00D116A5F8BB79?id=1985SHU/BEN277:2,2,2.16,-16,,CH3SCH2,,,CH2S,(.)CH3,,"644
 
K",2
1820,1312,http://kinetics.nist.gov/kinetics/Detail;jsessionid=3D19088252C635B14D00D116A5F8BB79?id=2002MOU/EMA2489-2496:4,1,4.4,13,-138000,CH3SCH2,,,CH2S,(.)CH3,,300,1
1821,1312,http://kinetics.nist.gov/kinetics/Detail;jsessionid=3D19088252C635B14D00D116A5F8BB79?id=2002MOU/EMA2489-2496:2,1,9.2,13,-138400,CH3SCH2,,,CH2S,(.)CH3,,300,1
1831,1317,http://kinetics.nist.gov/kinetics/Detail;jsessionid=DC1ED1F44B29213351A961788AC6A712?id=1990WIB/CAR5854-5861:9,1,5.01,12,-171278,['C123CCCCC1(CC2)CC3'],,,['C=C1CCC(CCCC1)=C'],,,577,1
1832,1318,http://kinetics.nist.gov/kinetics/Detail;jsessionid=41D3C346AEF79D68645CBF871D410FA2?id=1990WIB/CAR5854-5861:8,1,1,15,-185413,[None],,,['C=C1C2CCC(C(CC1)=C)C2'],,,528,1
1839,1321,http://kinetics.nist.gov/kinetics/Detail;jsessionid=A198022699C97456C0A658F6FAE7005A?id=2000JAG/LIB1175-1181:3,1,2.3,3,,CH3CH2CH2CH2C(O)(.),,,CO,1-C4H9,,"317
 
K",1
1840,1321,http://kinetics.nist.gov/kinetics/Detail;jsessionid=A198022699C97456C0A658F6FAE7005A?id=1970CAD/TRO3189:4,1,2.95,12,-42903,CH3CH2CH2CH2C(O)(.),,,CO,1-C4H9,,273,1
1841,1321,http://kinetics.nist.gov/kinetics/Detail;jsessionid=A198022699C97456C0A658F6FAE7005A?id=1970CAD/TRO3189:5,1,1.78,22,-42903,CH3CH2CH2CH2C(O)(.),,,CO,1-C4H9,,273,1
1842,1321,http://kinetics.nist.gov/kinetics/Detail;jsessionid=A198022699C97456C0A658F6FAE7005A?id=2009POK/DEN647-655:4,1,1.57,13,-60900,CH3CH2CH2CH2C(O)(.),,,CO,1-C4H9,,"298
 
K",1
1843,1322,http://kinetics.nist.gov/kinetics/Detail;jsessionid=5E3C43D73F689A90C847CBA3C70EE739?id=1972BAL/AND1775:5,1,4.65,-5,,['CC=1C2CC2C1'],,,['CC1=CCC=C1'],,,"323
 
K",1
1844,1323,http://kinetics.nist.gov/kinetics/Detail;jsessionid=F172C1E7778E5279D254E8A1CE154559?id=1972BAL/AND1775:4,1,3.6,-5,,['CC=1C2CC2C1'],,,['CC1=CC=CC1'],,,"323
 
K",1
1845,1324,http://kinetics.nist.gov/kinetics/Detail;jsessionid=66543C6C566B7F6031A6986DDC48F587?id=1990WIB/CAR5854-5861:7,1,1.58,14,-172941,[None],,,[None],,,523,1
1847,1326,http://kinetics.nist.gov/kinetics/Detail;jsessionid=DA49044C7DFB13C3F771112C4C8DC69E?id=2005ROS/MON383-389:3,1,1.33,1,-209400,['CN1C(CCCC1)C(=O)OCC'],,,C2H4,CO2,['CN1CCCCC1'],635,1
1848,1326,http://kinetics.nist.gov/kinetics/Detail;jsessionid=DA49044C7DFB13C3F771112C4C8DC69E?id=2003LAF/ENS84-88:2,1,2.29,13,-209500,['CN1C(CCCC1)C(=O)OCC'],,,C2H4,CO2,['CN1CCCCC1'],638,1
1849,1326,http://kinetics.nist.gov/kinetics/Detail;jsessionid=DA49044C7DFB13C3F771112C4C8DC69E?id=2003NOT/QUI166-174:3,1,3.16,13,-210500,['CN1C(CCCC1)C(=O)OCC'],,,C2H4,CO2,['CN1CCCCC1'],"673
 
K",1
1850,1327,http://kinetics.nist.gov/kinetics/Detail;jsessionid=9E2DACEA5703E44B82B03F287916655E?id=1970SOL/GOL393-407:1,1,2.51,13,-175435,CH3C(O)CHICH3,,,CH2=CHCOCH3,HI,,554,1
1853,1330,http://kinetics.nist.gov/kinetics/Detail;jsessionid=065151B144C19CA8BF3BC6D10A9D29D4?id=1962CHE3250-3253:1,1,2.82,14,-161301,[None],,,[None],,,476,1
1854,1331,http://kinetics.nist.gov/kinetics/Detail;jsessionid=BFCFF7BFF228927B1B6B83C08A618DEE?id=1992MAR/OCA395-401:2,1,3.72,10,-143009,(CH2=CHCH2)2PC6H5,,,CH3CH=CH2,C6H5P=CHCH=CH2,,652,1
1855,1331,http://kinetics.nist.gov/kinetics/Detail;jsessionid=BFCFF7BFF228927B1B6B83C08A618DEE?id=2011HAH/RAG14143-14152:17,1,1.95,12,-151042,(CH2=CHCH2)2PC6H5,,,CH3CH=CH2,C6H5P=CHCH=CH2,,652,1
1856,1332,http://kinetics.nist.gov/kinetics/Detail;jsessionid=26EB4FE07E336AB557841E88E42D815C?id=1992MAR/OCA395-401:1,1,5.13,9,-134694,['C1(=CC=CC=C1)P(CC=C)CC1=CC=CC=C1'],,,CH3CH=CH2,['C1(=CC=CC=C1)P=CC1=CC=CC=C1'],,662,1
1862,1336,http://kinetics.nist.gov/kinetics/Detail;jsessionid=B299D119BBA070859A78C2651D814738?id=2003BAL/BUR10069-10073:6,1,1.4,-4,,['C=CCC\\C=C\\CC'],,,['C(C)C(C=C)CC=C'],,,548,1
1863,1337,http://kinetics.nist.gov/kinetics/Detail;jsessionid=619E367B4E173AEBC86198E159D34A3D?id=2006MIL/TAN3605-3613:2,1,1.45,10,-97906,CH2=C=CHCH=C=CH2,,,['C=C1C=CC1=C'],,,540,1
1866,1340,http://kinetics.nist.gov/kinetics/Detail;jsessionid=8FF8B8BB1E7CEA5906DD333BFFFAE429?id=1970ALS/CRA2745-2754:2,1,3.47,15,-151323,CH2=CHCH2N=NCH2CH=CH2,,,['C=CCCC=C'],N2,,423,1
1870,1343,http://kinetics.nist.gov/kinetics/Detail;jsessionid=DF95B7D580588D556AAABE4B56F8D847?id=1978AMI/TAY1095:8,1,2.63,13,-163795,[None],,,['[N+](=O)([O-])C1=CC=C(C=C1)CC(=O)O'],['C=C(C)C'],,543,1
1872,1345,http://kinetics.nist.gov/kinetics/Detail;jsessionid=4CD9C4196EF5EEBFD04FA326A484FE26?id=1979ALA/BIG497:2,1,4.88,10,-133032,(CH3)3COC(O)SCH3,,,['C=C(C)C'],CH3OC(O)SH,,752,1
1873,1346,http://kinetics.nist.gov/kinetics/Detail;jsessionid=8984E8C19D8DA55920D549D7712891DC?id=2008ZHO/LI234301:6,1,1.73,28,-354155,CH2=C(OH)CH3,,,(.)CH3,CH3CO,,700,1
1874,1347,http://kinetics.nist.gov/kinetics/Detail;jsessionid=E90C36173A820E899C87C1DC5DB3851D?id=2008ZHO/LI234301:4,1,7.49,25,-454768,CH2=C(OH)CH3,,,H2,['C1(CC1)=O'],,700,1
1876,1349,http://kinetics.nist.gov/kinetics/Detail;jsessionid=CC4807E923755EDF0A9EE84CCDA88BC0?id=2008ZHO/LI234301:3,1,1.29,27,-429842,CH2=C(OH)CH3,,,CH2=C=CH2,H2O,,700,1
1877,1350,http://kinetics.nist.gov/kinetics/Detail;jsessionid=692060936F5CB455B9F1BEE961CE4582?id=2008ZHO/LI234301:2,1,1.71,27,-427281,CH2=C(OH)CH3,,,HC≡CCH3,H2O,,700,1
1879,1352,http://kinetics.nist.gov/kinetics/Detail;jsessionid=6FD6D78C6503C11C3299D8FFA1923E56?id=2008ZHO/LI234301:5,1,5.02,26,-440276,CH2=C(OH)CH3,,,CH4,H2C=C=O,,700,1
1880,1353,http://kinetics.nist.gov/kinetics/Detail;jsessionid=155CD0ACC2BB0321E6682EFD4083F3BE?id=2008ZHO/LI234301:1,1,4.2,28,-454195,CH2=C(OH)CH3,,,CH2=C(OH)-CH2(.),H(.),,700,1
1884,1357,http://kinetics.nist.gov/kinetics/Detail;jsessionid=CF592485824E6CBA0C46C70C97522793?id=2009BRU/WOJ1203-1221:9,1,3.92,18,-275625,CH3SCH2SH,,,CH3S(.),(.)CH2SH,,200,1
1885,1358,http://kinetics.nist.gov/kinetics/Detail;jsessionid=01129EFC62A281B1AAC31CF4F3C5BEA2?id=1974HOL/SCO43:2,1,8.13,15,-270220,['C[C@@H]1OC[C@H]1C'],,,CH3CHO,CH3CH=CH2,,688,1
1886,1359,http://kinetics.nist.gov/kinetics/Detail;jsessionid=146775E03F97F8851D49F73CA81F023D?id=1974HOL/SCO43:1,1,3.09,15,-266063,['C[C@@H]1OC[C@H]1C'],,,CH2O,CH3CH=CHCH3,,688,1
1887,1360,http://kinetics.nist.gov/kinetics/Detail;jsessionid=CE92E6117D61347D89435CB4B0FA8800?id=1977ALC/MIL133:9,1,1.5,5,,(CH3)2CHC(O)(CH3)2,,,['CC(C(C)=O)C'],(.)CH3,,"373
 
K",1
1888,1361,http://kinetics.nist.gov/kinetics/Detail;jsessionid=097667162B8EB1669F99274DAEF2E1F6?id=1981CHO/BEN833:9,1,3.98,13,-40575,(CH3)2CHC(O)(CH3)2,,,['CC(=O)C'],2-C3H7,,298,1
1889,1361,http://kinetics.nist.gov/kinetics/Detail;jsessionid=097667162B8EB1669F99274DAEF2E1F6?id=1977ALC/MIL133:8,1,4.7,3,,(CH3)2CHC(O)(CH3)2,,,['CC(=O)C'],2-C3H7,,"373
 
K",1
1890,1362,http://kinetics.nist.gov/kinetics/Detail;jsessionid=BF51AE210B863B1FA81AB5F3BD9DF3F7?id=1951WIJ/STE1092-1103:3,2,1,-1,,CH3CD2,CH3CD2,,CH3CHD2,CH2=CD2,,297,2
1893,1365,http://kinetics.nist.gov/kinetics/Detail;jsessionid=F0ECCCCBABFE2C4FD09C4C55D66942C3?id=2014ROB/SCH234302:10,1,3.2,13,-255224,[None],,,['OC=1C=C(C=O)C=CC1'],H(.),,500,1
1894,1366,http://kinetics.nist.gov/kinetics/Detail;jsessionid=9C2A8DA1383794E15984FD9DDD4087C1?id=2014ROB/SCH234302:11,1,5.2,13,-224681,[None],,,[None],CO,,500,1
1897,1368,http://kinetics.nist.gov/kinetics/Detail;jsessionid=6C669498CE66080D9AAB53F0700BE08A?id=1995ALA/ALO1-6:4,1,1.26,14,-170447,C6H5C(O)NHC(O)C2H5,,,['C(C1=CC=CC=C1)(=O)N'],CH3CH=C=O,,532,1
1898,1369,http://kinetics.nist.gov/kinetics/Detail;jsessionid=8A8D19576E493B89E9D85F9C6D51555A?id=2007KUW/DIB5032-5042:2,1,3.82,6,-21036,HOCH2CH2O(.),,,HOCH2CH2O(.),,,200,1
1899,1370,http://kinetics.nist.gov/kinetics/Detail;jsessionid=1A82341CB7720DC86EAA0DC05514A762?id=2001KUK/LEB175-178:18,2,5.5,-14,,HOCH2CH2O(.),,,CH2O,(.)CH2OH,,"298
 
K",2
1900,1370,http://kinetics.nist.gov/kinetics/Detail;jsessionid=1A82341CB7720DC86EAA0DC05514A762?id=2003CAR/FOR476-486:1,1,5.5,5,,HOCH2CH2O(.),,,CH2O,(.)CH2OH,,"298
 
K",1
1901,1370,http://kinetics.nist.gov/kinetics/Detail;jsessionid=1A82341CB7720DC86EAA0DC05514A762?id=2003CAR/FOR476-486:2,1,9.1,2,,HOCH2CH2O(.),,,CH2O,(.)CH2OH,,"220
 
K",1
1902,1370,http://kinetics.nist.gov/kinetics/Detail;jsessionid=1A82341CB7720DC86EAA0DC05514A762?id=2001KUK/LEB175-178:30,1,4.6,2,,HOCH2CH2O(.),,,CH2O,(.)CH2OH,,"220
 
K",1
1903,1370,http://kinetics.nist.gov/kinetics/Detail;jsessionid=1A82341CB7720DC86EAA0DC05514A762?id=2001KUK/LEB175-178:6,1,5.1,5,,HOCH2CH2O(.),,,CH2O,(.)CH2OH,,"298
 
K",1
1904,1370,http://kinetics.nist.gov/kinetics/Detail;jsessionid=1A82341CB7720DC86EAA0DC05514A762?id=2001KUK/LEB175-178:12,1,1.1,13,-41840,HOCH2CH2O(.),,,CH2O,(.)CH2OH,,"298
 
K",1
1905,1370,http://kinetics.nist.gov/kinetics/Detail;jsessionid=1A82341CB7720DC86EAA0DC05514A762?id=2001KUK/LEB175-178:24,1,2.1,5,,HOCH2CH2O(.),,,CH2O,(.)CH2OH,,"298
 
K",1
1906,1370,http://kinetics.nist.gov/kinetics/Detail;jsessionid=1A82341CB7720DC86EAA0DC05514A762?id=1999VER/PEE1768-1775:1,1,2.1,5,,HOCH2CH2O(.),,,CH2O,(.)CH2OH,,"298
 
K",1
1907,1371,http://kinetics.nist.gov/kinetics/Detail;jsessionid=381C3FD93463C0DCAD7D3F65C28233BD?id=1992WAL/AND649-663:4,2,4,-13,,(CH3)3CCH2OO,(CH3)3CCH2OO,,O2,(CH3)3CCH2O(.),(CH3)3CCH2O(.),"298
 
K",2
1908,1371,http://kinetics.nist.gov/kinetics/Detail;jsessionid=381C3FD93463C0DCAD7D3F65C28233BD?id=1992WAL/AND649-663:5,2,3.9,-1,,(CH3)3CCH2OO,(CH3)3CCH2OO,,O2,(CH3)3CCH2O(.),(CH3)3CCH2O(.),"298
 
K",2
1909,1372,http://kinetics.nist.gov/kinetics/Detail;jsessionid=8971251CF6C06B0D5D07030EA152D791?id=1992WAL/AND649-663:3,2,5.99,-13,,(CH3)3CCH2OO,(CH3)3CCH2OO,,(CH3)3CCH2OH,['CC(C=O)(C)C'],O2,"298
 
K",2
1914,1374,http://kinetics.nist.gov/kinetics/Detail;jsessionid=E30D8A855280C8FE664AF8ED0C9DF8D5?id=1992HUG/LIG581-586:2,1,1.24,3,,(CH3)3CCH2OO,,,(CH3)2C(CH2OOH)CH2(.),,,"700
 
K",1
1915,1374,http://kinetics.nist.gov/kinetics/Detail;jsessionid=E30D8A855280C8FE664AF8ED0C9DF8D5?id=1992HUG/HAL645-652:1,1,1.58,12,-123054,(CH3)3CCH2OO,,,(CH3)2C(CH2OOH)CH2(.),,,660,1
1916,1374,http://kinetics.nist.gov/kinetics/Detail;jsessionid=E30D8A855280C8FE664AF8ED0C9DF8D5?id=1982BAL/HIS1615:4,1,1.2,13,-119728,(CH3)3CCH2OO,,,(CH3)2C(CH2OOH)CH2(.),,,653,1
1917,1374,http://kinetics.nist.gov/kinetics/Detail;jsessionid=E30D8A855280C8FE664AF8ED0C9DF8D5?id=1975BAK/BAL285:1,1,1.8,4,,(CH3)3CCH2OO,,,(CH3)2C(CH2OOH)CH2(.),,,"753
 
K",1
1918,1374,http://kinetics.nist.gov/kinetics/Detail;jsessionid=E30D8A855280C8FE664AF8ED0C9DF8D5?id=2011VIL/HUY13425-13442:63,1,1.15,11,-91630,(CH3)3CCH2OO,,,(CH3)2C(CH2OOH)CH2(.),,,300,1
1919,1374,http://kinetics.nist.gov/kinetics/Detail;jsessionid=E30D8A855280C8FE664AF8ED0C9DF8D5?id=2010SHA/RAM5689-5701:20,1,1.24,11,-90374,(CH3)3CCH2OO,,,(CH3)2C(CH2OOH)CH2(.),,,300,1
1920,1374,http://kinetics.nist.gov/kinetics/Detail;jsessionid=E30D8A855280C8FE664AF8ED0C9DF8D5?id=2004SUN/BOZ1694-1711:21,1,3.94,10,-98667,(CH3)3CCH2OO,,,(CH3)2C(CH2OOH)CH2(.),,,300,1
1921,1374,http://kinetics.nist.gov/kinetics/Detail;jsessionid=E30D8A855280C8FE664AF8ED0C9DF8D5?id=2004SUN/BOZ1694-1711:22,1,2.21,17,-146243,(CH3)3CCH2OO,,,(CH3)2C(CH2OOH)CH2(.),,,900,1
1922,1374,http://kinetics.nist.gov/kinetics/Detail;jsessionid=E30D8A855280C8FE664AF8ED0C9DF8D5?id=1998CHA/HAM2303-2306:5,1,1,12,-128000,(CH3)3CCH2OO,,,(CH3)2C(CH2OOH)CH2(.),,,,1
1923,1375,http://kinetics.nist.gov/kinetics/Detail;jsessionid=B5EC7AB87C3B04A6895B73CCA4B564ED?id=1992HUG/LIG581-586:1,1,9.1,3,,(CH3)3CCH2OO,,,[None],O2,,"700
 
K",1
1924,1376,http://kinetics.nist.gov/kinetics/Detail;jsessionid=39C81EAD40EB96A8992758EC06BAB295?id=2011VIL/HUY13425-13442:32,1,1.21,11,-151879,(CH3)3CCH2OO,,,['CC(C=O)(C)C'],(.)OH,,300,1
1925,1376,http://kinetics.nist.gov/kinetics/Detail;jsessionid=39C81EAD40EB96A8992758EC06BAB295?id=2004SUN/BOZ1694-1711:18,1,8.79,12,-180121,(CH3)3CCH2OO,,,['CC(C=O)(C)C'],(.)OH,,300,1
1926,1376,http://kinetics.nist.gov/kinetics/Detail;jsessionid=39C81EAD40EB96A8992758EC06BAB295?id=2004SUN/BOZ1694-1711:19,1,6.33,21,-233660,(CH3)3CCH2OO,,,['CC(C=O)(C)C'],(.)OH,,900,1
1928,1378,http://kinetics.nist.gov/kinetics/Detail;jsessionid=AB0358A082816B6607EFEDD79C6DA908?id=2010SHA/RAM5689-5701:5,1,2.59,12,-164431,(CH3)3CCH2OO,,,(CH3)3CCH(.)OOH,,,300,1
1929,1379,http://kinetics.nist.gov/kinetics/Detail;jsessionid=5F313CBEE8F954A5D5BF2DA036E5B7CA?id=2001ATK/BAU1-56:162,2,5.5,-12,,HOCH2OO,HOCH2OO,,O2,HOCH2O(.),HOCH2O(.),"298
 
K",2
